box;cell;x0;y0;u0;v0;w;h;clut
UIBoxConfiguration_800b122c;71;312;40;216;32;8;8;0
UIBoxConfiguration_800b1d7c;0;176;64;224;0;8;8;0
UIBoxConfiguration_800b1d7c;1;184;64;232;0;8;8;0
UIBoxConfiguration_800b1d7c;2;192;64;240;0;8;8;0
UIBoxConfiguration_800b1d7c;3;200;64;120;0;8;8;0
UIBoxConfiguration_800b1d7c;4;208;64;128;0;8;8;0
UIBoxConfiguration_800b1d7c;5;216;64;136;0;8;8;0
UIBoxConfiguration_800b1d7c;6;224;64;144;0;8;8;0
UIBoxConfiguration_800b1d7c;7;232;64;152;0;8;8;0
UIBoxConfiguration_800b1d7c;8;240;64;160;0;8;8;0
UIBoxConfiguration_800b1d7c;9;248;64;168;0;8;8;0
UIBoxConfiguration_800b1d7c;10;256;64;176;0;8;8;0
UIBoxConfiguration_800b1d7c;11;264;64;184;0;8;8;0
UIBoxConfiguration_800b1d7c;12;272;64;192;0;8;8;0
UIBoxConfiguration_800b1d7c;13;280;64;120;0;8;8;0
UIBoxConfiguration_800b1d7c;14;288;64;128;0;8;8;0
UIBoxConfiguration_800b1d7c;15;296;64;224;24;8;8;0
UIBoxConfiguration_800b1d7c;16;304;64;232;24;8;8;0
UIBoxConfiguration_800b1d7c;17;312;64;240;24;8;8;0
UIBoxConfiguration_800b1d7c;18;176;72;224;8;8;8;0
UIBoxConfiguration_800b1d7c;19;184;72;232;8;8;8;0
UIBoxConfiguration_800b1d7c;20;192;72;240;8;8;8;0
UIBoxConfiguration_800b1d7c;21;200;72;16;0;8;8;0
UIBoxConfiguration_800b1d7c;22;208;72;24;0;8;8;0
UIBoxConfiguration_800b1d7c;23;216;72;32;0;8;8;0
UIBoxConfiguration_800b1d7c;24;224;72;40;0;8;8;0
UIBoxConfiguration_800b1d7c;25;232;72;48;0;8;8;0
UIBoxConfiguration_800b1d7c;26;240;72;56;0;8;8;0
UIBoxConfiguration_800b1d7c;27;248;72;64;0;8;8;0
UIBoxConfiguration_800b1d7c;28;256;72;72;0;8;8;0
UIBoxConfiguration_800b1d7c;29;264;72;80;0;8;8;0
UIBoxConfiguration_800b1d7c;30;272;72;88;0;8;8;0
UIBoxConfiguration_800b1d7c;31;280;72;16;0;8;8;0
UIBoxConfiguration_800b1d7c;32;288;72;24;0;8;8;0
UIBoxConfiguration_800b1d7c;33;296;72;224;32;8;8;0
UIBoxConfiguration_800b1d7c;34;304;72;232;32;8;8;0
UIBoxConfiguration_800b1d7c;35;312;72;240;32;8;8;0
UIBoxConfiguration_800b1d7c;36;176;80;96;24;8;8;0
UIBoxConfiguration_800b1d7c;37;184;80;104;24;8;8;0
UIBoxConfiguration_800b1d7c;38;192;80;112;24;8;8;0
UIBoxConfiguration_800b1d7c;39;200;80;16;8;8;8;0
UIBoxConfiguration_800b1d7c;40;208;80;24;8;8;8;0
UIBoxConfiguration_800b1d7c;41;216;80;32;8;8;8;0
UIBoxConfiguration_800b1d7c;42;224;80;40;8;8;8;0
UIBoxConfiguration_800b1d7c;43;232;80;48;8;8;8;0
UIBoxConfiguration_800b1d7c;44;240;80;56;8;8;8;0
UIBoxConfiguration_800b1d7c;45;248;80;64;8;8;8;0
UIBoxConfiguration_800b1d7c;46;256;80;72;8;8;8;0
UIBoxConfiguration_800b1d7c;47;264;80;80;8;8;8;0
UIBoxConfiguration_800b1d7c;48;272;80;88;8;8;8;0
UIBoxConfiguration_800b1d7c;49;280;80;16;8;8;8;0
UIBoxConfiguration_800b1d7c;50;288;80;24;8;8;8;0
UIBoxConfiguration_800b1d7c;51;296;80;200;24;8;8;0
UIBoxConfiguration_800b1d7c;52;304;80;208;24;8;8;0
UIBoxConfiguration_800b1d7c;53;312;80;216;24;8;8;0
UIBoxConfiguration_800b1d7c;54;176;88;96;32;8;8;0
UIBoxConfiguration_800b1d7c;55;184;88;104;32;8;8;0
UIBoxConfiguration_800b1d7c;56;192;88;112;32;8;8;0
UIBoxConfiguration_800b1d7c;57;200;88;120;32;8;8;0
UIBoxConfiguration_800b1d7c;58;208;88;128;32;8;8;0
UIBoxConfiguration_800b1d7c;59;216;88;136;32;8;8;0
UIBoxConfiguration_800b1d7c;60;224;88;144;32;8;8;0
UIBoxConfiguration_800b1d7c;61;232;88;152;32;8;8;0
UIBoxConfiguration_800b1d7c;62;240;88;160;32;8;8;0
UIBoxConfiguration_800b1d7c;63;248;88;168;32;8;8;0
UIBoxConfiguration_800b1d7c;64;256;88;176;32;8;8;0
UIBoxConfiguration_800b1d7c;65;264;88;184;32;8;8;0
UIBoxConfiguration_800b1d7c;66;272;88;192;32;8;8;0
UIBoxConfiguration_800b1d7c;67;280;88;120;32;8;8;0
UIBoxConfiguration_800b1d7c;68;288;88;128;32;8;8;0
UIBoxConfiguration_800b1d7c;69;296;88;200;32;8;8;0
UIBoxConfiguration_800b1d7c;70;304;88;208;32;8;8;0
UIBoxConfiguration_800b1d7c;71;312;88;216;32;8;8;0
UIBoxConfiguration_800b287c;0;136;16;176;72;8;8;3
UIBoxConfiguration_800b287c;1;144;16;184;72;8;8;3
UIBoxConfiguration_800b287c;2;152;16;192;72;8;8;3
UIBoxConfiguration_800b287c;3;160;16;200;72;8;8;3
UIBoxConfiguration_800b287c;4;168;16;248;72;8;8;3
UIBoxConfiguration_800b287c;5;136;24;176;80;8;8;3
UIBoxConfiguration_800b287c;6;144;24;184;80;8;8;3
UIBoxConfiguration_800b287c;7;152;24;192;80;8;8;3
UIBoxConfiguration_800b287c;8;160;24;200;80;8;8;3
UIBoxConfiguration_800b287c;9;168;24;248;80;8;8;3
UIBoxConfiguration_800b287c;10;136;32;176;88;8;8;3
UIBoxConfiguration_800b287c;11;144;32;184;88;8;8;3
UIBoxConfiguration_800b287c;12;152;32;192;88;8;8;3
UIBoxConfiguration_800b287c;13;160;32;200;88;8;8;3
UIBoxConfiguration_800b287c;14;168;32;248;80;8;8;3
UIBoxConfiguration_800b287c;15;136;40;176;96;8;8;3
UIBoxConfiguration_800b287c;16;144;40;184;96;8;8;3
UIBoxConfiguration_800b287c;17;152;40;192;96;8;8;3
UIBoxConfiguration_800b287c;18;160;40;200;96;8;8;3
UIBoxConfiguration_800b287c;19;168;40;248;112;8;8;3
UIBoxConfiguration_800b287c;20;136;48;176;104;8;8;3
UIBoxConfiguration_800b287c;21;144;48;184;104;8;8;3
UIBoxConfiguration_800b287c;22;152;48;192;104;8;8;3
UIBoxConfiguration_800b287c;23;160;48;200;104;8;8;3
UIBoxConfiguration_800b287c;24;168;48;248;96;8;8;3
UIBoxConfiguration_800b287c;25;136;56;176;112;8;8;3
UIBoxConfiguration_800b287c;26;144;56;184;112;8;8;3
UIBoxConfiguration_800b287c;27;152;56;192;112;8;8;3
UIBoxConfiguration_800b287c;28;160;56;200;112;8;8;3
UIBoxConfiguration_800b287c;29;168;56;248;104;8;8;3
UIBoxConfiguration_800b287c;30;136;64;176;120;8;8;3
UIBoxConfiguration_800b287c;31;144;64;184;120;8;8;3
UIBoxConfiguration_800b287c;32;152;64;192;120;8;8;3
UIBoxConfiguration_800b287c;33;160;64;200;120;8;8;3
UIBoxConfiguration_800b287c;34;168;64;248;112;8;8;3
UIBoxConfiguration_800b287c;35;136;72;176;80;8;8;3
UIBoxConfiguration_800b287c;36;144;72;184;80;8;8;3
UIBoxConfiguration_800b287c;37;152;72;192;80;8;8;3
UIBoxConfiguration_800b287c;38;160;72;200;80;8;8;3
UIBoxConfiguration_800b287c;39;168;72;248;120;8;8;3
UIBoxConfiguration_800b287c;40;136;80;176;88;8;8;3
UIBoxConfiguration_800b287c;41;144;80;184;88;8;8;3
UIBoxConfiguration_800b287c;42;152;80;192;88;8;8;3
UIBoxConfiguration_800b287c;43;160;80;200;88;8;8;3
UIBoxConfiguration_800b287c;44;168;80;248;80;8;8;3
UIBoxConfiguration_800b287c;45;136;88;176;96;8;8;3
UIBoxConfiguration_800b287c;46;144;88;184;96;8;8;3
UIBoxConfiguration_800b287c;47;152;88;192;96;8;8;3
UIBoxConfiguration_800b287c;48;160;88;200;96;8;8;3
UIBoxConfiguration_800b287c;49;168;88;248;88;8;8;3
UIBoxConfiguration_800b287c;50;136;96;176;104;8;8;3
UIBoxConfiguration_800b287c;51;144;96;184;104;8;8;3
UIBoxConfiguration_800b287c;52;152;96;192;104;8;8;3
UIBoxConfiguration_800b287c;53;160;96;200;104;8;8;3
UIBoxConfiguration_800b287c;54;168;96;248;96;8;8;3
UIBoxConfiguration_800b287c;55;136;104;176;112;8;8;3
UIBoxConfiguration_800b287c;56;144;104;184;112;8;8;3
UIBoxConfiguration_800b287c;57;152;104;192;112;8;8;3
UIBoxConfiguration_800b287c;58;160;104;200;112;8;8;3
UIBoxConfiguration_800b287c;59;168;104;248;104;8;8;3
UIBoxConfiguration_800b287c;60;136;112;176;120;8;8;3
UIBoxConfiguration_800b287c;61;144;112;184;120;8;8;3
UIBoxConfiguration_800b287c;62;152;112;192;120;8;8;3
UIBoxConfiguration_800b287c;63;160;112;200;120;8;8;3
UIBoxConfiguration_800b287c;64;168;112;248;112;8;8;3
UIBoxConfiguration_800b287c;65;136;120;176;128;8;8;3
UIBoxConfiguration_800b287c;66;144;120;184;128;8;8;3
UIBoxConfiguration_800b287c;67;152;120;192;128;8;8;3
UIBoxConfiguration_800b287c;68;160;120;240;128;8;8;3
UIBoxConfiguration_800b287c;69;168;120;248;128;8;8;3
